defense,param_value,trial,rmse,success
sample,73,4,1.6838990600050767,0.92
sample,73,5,2.224273492393029,0.89
sample,73,6,2.138794677422575,0.92
sample,73,7,2.842252013749679,0.88
sample,73,8,1.8226782839692437,0.91
sample,73,9,2.1534527604565903,0.9
sample,74,0,2.024684231708743,0.91
sample,74,1,1.8822068703260815,0.91
sample,74,2,1.7001117137702326,0.92
sample,74,3,2.899848866367366,0.89
sample,74,4,2.6102197025431004,0.94
sample,74,5,1.733198590968188,0.91
sample,74,6,1.8715791779751774,0.9
sample,74,7,2.0561173847280365,0.9
sample,74,8,1.9675870581155224,0.92
sample,74,9,2.5984170885291977,0.94
sample,75,0,2.1894951219148413,0.93
sample,75,1,4.076354580586269,0.97
sample,75,2,1.7198191119352573,0.92
sample,75,3,2.017010989889082,0.9
sample,75,4,1.8654758106177634,0.91
sample,75,5,1.6370705543744897,0.93
sample,75,6,1.7406895185529208,0.93
sample,75,7,2.0443689599591464,0.93
sample,75,8,3.432038590821626,0.87
sample,75,9,1.6618263046018578,0.92
sample,76,0,1.622419109636293,0.94
sample,76,1,2.37147755991376,0.94
sample,76,2,1.4321303117792383,0.93
sample,76,3,1.9027535085048253,0.91
sample,76,4,1.475928741833267,0.92
sample,76,5,1.7503620519822158,0.94
sample,76,6,1.7397702589757715,0.93
sample,76,7,1.7581901737242795,0.94
sample,76,8,1.696043954900022,0.91
sample,76,9,2.5697930977214796,0.96
sample,77,0,1.5616835866764387,0.92
sample,77,1,2.0879074203256485,0.91
sample,77,2,1.9997159943401717,0.94
sample,77,3,2.0970895588837934,0.94
sample,77,4,3.2080260443715494,0.89
sample,77,5,1.6928662342399807,0.93
sample,77,6,2.1948958714842934,0.91
sample,77,7,2.6457833444594168,0.95
sample,77,8,1.755689736159052,0.93
sample,77,9,1.866302676564874,0.91
sample,78,0,1.7288688522320816,0.92
sample,78,1,1.6209691827382915,0.92
sample,78,2,1.6719777310723505,0.94
sample,78,3,2.7825256596624244,0.89
sample,78,4,1.6076238074802778,0.93
sample,78,5,2.2957883859258463,0.9
sample,78,6,1.844391965540665,0.94
sample,78,7,2.1905435997321354,0.96
sample,78,8,1.49547531468461,0.93
sample,78,9,1.6154446468291936,0.93
sample,79,0,1.8025232008051373,0.94
sample,79,1,1.500226976364604,0.92
sample,79,2,1.6326842153815004,0.93
sample,79,3,1.4403800749993232,0.93
sample,79,4,1.9577106498723493,0.91
sample,79,5,1.9570610943204447,0.91
sample,79,6,1.7879568723208297,0.93
sample,79,7,2.060587846239946,0.91
sample,79,8,1.4661681672633475,0.93
sample,79,9,1.5899293507858472,0.92
sample,80,0,1.6247115128538974,0.92
sample,80,1,1.9353617232961904,0.95
sample,80,2,1.5310331479102601,0.92
sample,80,3,2.5993388582483816,0.91
sample,80,4,1.458702334268373,0.94
sample,80,5,2.238302928559939,0.96
sample,80,6,1.875916442702073,0.96
sample,80,7,1.6021469970012114,0.93
sample,80,8,1.7070625354684579,0.94
sample,80,9,2.222540775778928,0.97
sample,81,0,2.2459766056151578,0.91
sample,81,1,1.382815803280012,0.94
sample,81,2,1.8347874268404545,0.93
sample,81,3,1.5829067121922005,0.95
sample,81,4,1.5422530366975662,0.94
sample,81,5,1.4977280462125035,0.93
sample,81,6,1.5925705807647172,0.93
sample,81,7,1.7162052509370793,0.92
sample,81,8,1.7036334750241866,0.93
sample,81,9,1.417062668233254,0.95
sample,82,0,1.2918600694442066,0.95
sample,82,1,1.865466243854373,0.93
sample,82,2,1.9321376399230406,0.92
sample,82,3,1.407671046492698,0.95
sample,82,4,1.5572860359418372,0.93
sample,82,5,1.8014857705678935,0.92
sample,82,6,1.8395240959184533,0.96
sample,82,7,1.4652346406130146,0.93
sample,82,8,1.3129463349751531,0.95
sample,82,9,1.4034693987975277,0.96
sample,83,0,1.470973324013511,0.95
sample,83,1,1.3784277798067037,0.95
sample,83,2,1.996857561753846,0.92
sample,83,3,1.6538057036028369,0.96
sample,83,4,3.0370104187095346,0.91
sample,83,5,1.304532224874757,0.96
sample,83,6,1.5748419012968942,0.94
sample,83,7,1.7618536603563202,0.96
sample,83,8,1.3852011104592283,0.96
sample,83,9,1.5798190186867385,0.97
sample,84,0,1.3082244636015383,0.94
sample,84,1,1.8499096012724026,0.92
sample,84,2,1.2398247992679525,0.96
sample,84,3,1.4889007343760015,0.97
sample,84,4,1.3124469539005075,0.94
sample,84,5,1.4884171080474535,0.96
sample,84,6,1.4737191294688272,0.96
sample,84,7,1.2956231920517296,0.95
sample,84,8,1.2999738354248194,0.95
sample,84,9,1.2693982362072858,0.94
sample,85,0,2.5000069204056463,0.92
sample,85,1,1.2328266673362898,0.97
sample,85,2,1.319431564719913,0.94
sample,85,3,1.11869919516971,0.96
sample,85,4,1.391322589018378,0.94
sample,85,5,1.4549224405302423,0.94
sample,85,6,1.3754709794193818,0.94
sample,85,7,1.2682917699964904,0.95
sample,85,8,2.8551961979380187,0.91
sample,85,9,1.302287048654568,0.94
sample,86,0,1.1331238737925224,0.95
sample,86,1,1.4929145798309136,0.95
sample,86,2,1.2544717202540887,0.95
sample,86,3,1.164297860447264,0.95
sample,86,4,1.2106265111446264,0.96
sample,86,5,1.1687047278680143,0.96
sample,86,6,1.5234714919208412,0.97
sample,86,7,1.344045216731458,0.94
sample,86,8,1.3921581737526627,0.95
sample,86,9,1.2000450685605637,0.95
sample,87,0,1.3032980006219428,0.97
sample,87,1,1.9716679657878622,0.93
sample,87,2,1.2874430389512614,0.97
sample,87,3,1.1651530297655468,0.95
sample,87,4,1.909714337773033,0.93
sample,87,5,1.0960069974018465,0.96
sample,87,6,1.2196244567749055,0.96
sample,87,7,1.7513468007021822,0.94
sample,87,8,1.2179390834705373,0.95
sample,87,9,1.3039868943298314,0.97
sample,88,0,1.7300038217126843,0.94
sample,88,1,1.3445136452073534,0.98
sample,88,2,1.044055387847102,0.96
sample,88,3,1.0637334842994448,0.98
sample,88,4,1.2415208282353334,0.95
sample,88,5,1.1193822085979483,0.96
sample,88,6,2.600748859097927,0.92
sample,88,7,1.1071704684830581,0.97
sample,88,8,1.034418030177851,0.97
sample,88,9,1.0796100459145748,0.96
sample,89,0,0.9912468827327824,0.96
sample,89,1,1.480296888779216,0.95
sample,89,2,1.6761977611481214,0.99
sample,89,3,1.0541146437227995,0.97
sample,89,4,1.1086098985136472,0.96
sample,89,5,0.9973620679365991,0.98
sample,89,6,2.2834102242568846,0.93
sample,89,7,1.3365559359707084,0.95
sample,89,8,1.3574307924414217,0.95
sample,89,9,1.8007310302773172,0.94
sample,90,0,0.9218540094910989,0.98
sample,90,1,1.4953838435352214,0.95
sample,90,2,1.4020267516512221,0.95
sample,90,3,1.4890339896128038,0.99
sample,90,4,1.1248319490396095,0.96
sample,90,5,1.2102698403330365,0.98
sample,90,6,1.0401507488085147,0.97
sample,90,7,1.4526263995914857,0.95
sample,90,8,1.0242733045770236,0.97
sample,90,9,0.9300537618869138,0.97
sample,91,0,0.8863906151727607,0.97
sample,91,1,1.1066261439770475,0.97
sample,91,2,1.320597508880469,0.99
sample,91,3,1.280131110450978,1.0
sample,91,4,0.8690650847220323,0.97
sample,91,5,1.2431342662838882,0.99
sample,91,6,1.0714897136682189,0.98
sample,91,7,1.5526842571388624,0.95
sample,91,8,0.8651475342435697,0.97
sample,91,9,1.1216047532699123,0.97
sample,92,0,1.2458778913789443,0.97
sample,92,1,0.8991541919323767,0.98
sample,92,2,1.118393223623293,0.99
sample,92,3,1.1614922609349225,0.99
sample,92,4,0.8571560220431068,0.99
sample,92,5,1.2489314903848245,0.96
sample,92,6,0.8436239228776156,0.98
sample,92,7,1.1833078176469325,1.0
sample,92,8,0.8644414261279069,0.98
sample,92,9,1.0934328800333366,0.96
sample,93,0,1.276194835056127,0.96
sample,93,1,1.01506686249977,0.97
sample,93,2,0.9707652892689085,0.97
sample,93,3,0.9520210533499264,0.99
sample,93,4,0.7943591597866567,0.98
sample,93,5,1.3520865116631353,1.0
sample,93,6,0.9904647137446707,0.99
sample,93,7,1.3191589622454774,0.96
sample,93,8,0.8066870624035836,0.98
sample,93,9,0.9340800243899819,0.97
sample,94,0,0.6670730238843462,0.99
sample,94,1,0.7647537823826881,0.99
sample,94,2,0.7628052751076156,0.98
sample,94,3,0.7697688858474545,0.99
sample,94,4,0.9174679269665087,0.97
sample,94,5,0.9686051911367023,0.97
sample,94,6,0.7391756998547584,0.98
sample,94,7,0.7101221211101618,0.98
sample,94,8,0.7261992313930603,0.98
sample,94,9,1.4257017999755768,0.96
sample,95,0,0.6415657785445271,0.99
sample,95,1,0.9244224070756831,1.0
sample,95,2,0.7672124597846113,0.98
sample,95,3,0.6644619592503832,0.99
sample,95,4,0.943735725250227,1.0
sample,95,5,0.6653160372055377,0.99
sample,95,6,0.6459226474447183,0.99
sample,95,7,0.9361100037165345,1.0
sample,95,8,0.920112301949846,1.0
sample,95,9,0.7614408997205975,0.98
sample,96,0,0.7327886234560865,0.98
sample,96,1,1.260927926612425,0.98
sample,96,2,0.7490966782287403,0.98
sample,96,3,0.5617355917155334,0.99
sample,96,4,0.5823503622772507,0.99
sample,96,5,0.557430862678653,0.99
sample,96,6,0.7405422187679643,1.0
sample,96,7,0.8294859100671929,0.98
sample,96,8,0.7445286540266036,0.99
sample,96,9,0.5673479360635377,0.99
sample,97,0,0.5092084346181619,0.99
sample,97,1,0.8921690225986817,0.98
sample,97,2,0.5376152749564588,1.0
sample,97,3,0.8758573832584108,0.98
sample,97,4,0.5032358888912943,0.99
sample,97,5,0.5098941350010722,0.99
sample,97,6,0.5500070048539889,1.0
sample,97,7,0.5013982998325065,0.99
sample,97,8,0.5052130199801314,0.99
sample,97,9,0.5104847141947607,0.99
sample,98,0,0.3666944318239589,1.0
sample,98,1,0.3632710387073481,1.0
sample,98,2,0.5283980489420649,0.99
sample,98,3,0.5482735768167218,0.99
sample,98,4,0.9332032941281309,0.98
sample,98,5,0.3535946189055353,1.0
sample,98,6,0.5410838768305065,0.99
sample,98,7,0.36015349127300605,1.0
sample,98,8,0.5354528030460567,0.99
sample,98,9,0.5192744754379094,0.99
sample,99,0,0.6025208073870585,0.99
sample,99,1,0.1818280019794726,1.0
sample,99,2,0.17662476185217435,1.0
sample,99,3,0.17817763800955824,1.0
sample,99,4,0.17663342665387305,1.0
sample,99,5,0.5913349928492158,0.99
sample,99,6,0.5833903946904501,0.99
sample,99,7,0.17436900686780946,1.0
sample,99,8,0.17962623734959643,1.0
sample,99,9,0.17963759729125753,1.0
sample,100,0,0.0,1.0
sample,100,1,0.0,1.0
sample,100,2,0.0,1.0
sample,100,3,0.0,1.0
sample,100,4,0.0,1.0
sample,100,5,0.0,1.0
sample,100,6,0.0,1.0
sample,100,7,0.0,1.0
sample,100,8,0.0,1.0
sample,100,9,0.0,1.0
